run,pop,Herbicide,Dose,rep,ve,surv,bio,ve_red,bio_red,selected
2,A87,Dicamba,3x,7,1,0,0,0.9,1,x
2,A87,Dicamba,3x,8,1,0,0,0.9,1,x
2,A87,"2,4-D",1x,1,1,0,0,0.9,1,x
2,A87,"2,4-D",1x,2,4,0,,0.6,,x
2,A87,"2,4-D",1x,3,6,1,0.486,0.4,0.882905674,x
2,A87,"2,4-D",1x,4,1,0,0,0.9,1,x
2,A87,"2,4-D",1x,5,1,0,0,0.9,1,x
2,A87,"2,4-D",1x,6,,,,,,x
2,A87,"2,4-D",1x,7,7,1,1.016,0.3,0.755210216,x
2,A87,"2,4-D",1x,8,5,1,0.492,0.5,0.881460065,x
2,A87,"2,4-D",3x,1,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,2,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,3,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,4,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,5,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,6,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,7,1,0,0,0.9,1,x
2,A87,"2,4-D",3x,8,1,0,0,0.9,1,x
2,A90,Dicamba,1x,1,4,0,0.52,0.6,0.893240261,x
2,A90,Dicamba,1x,2,1,0,0,0.9,1,x
2,A90,Dicamba,1x,3,7,1,1.052,0.3,0.784016835,x
2,A90,Dicamba,1x,4,1,0,0,0.9,1,x
2,A90,Dicamba,1x,5,4,0,0.306,0.6,0.937176,x
2,A90,Dicamba,1x,6,5,1,1.193,0.5,0.755068521,x
2,A90,Dicamba,1x,7,4,0,0.375,0.6,0.923009803,x
2,A90,Dicamba,1x,8,6,1,1.748,0.4,0.64112303,x
2,A90,Dicamba,3x,1,4,0,0.276,0.6,0.943335215,x
2,A90,Dicamba,3x,2,1,0,0,0.9,1,x
2,A90,Dicamba,3x,3,4,0,0.203,0.6,0.95832264,x
2,A90,Dicamba,3x,4,1,0,0,0.9,1,x
2,A90,Dicamba,3x,5,1,0,0,0.9,1,x
2,A90,Dicamba,3x,6,1,0,0,0.9,1,x
2,A90,Dicamba,3x,7,1,0,0,0.9,1,x
2,A90,Dicamba,3x,8,1,0,0,0.9,1,x
2,A90,"2,4-D",1x,1,7,1,1.391,0.3,0.714417698,x
2,A90,"2,4-D",1x,2,4,0,0.403,0.6,0.917261202,x
2,A90,"2,4-D",1x,3,1,0,0,0.9,1,x
2,A90,"2,4-D",1x,4,6,1,0.843,0.4,0.826926038,x
2,A90,"2,4-D",1x,5,5,1,0.596,0.5,0.877636914,x
2,A90,"2,4-D",1x,6,1,0,0,0.9,1,x
2,A90,"2,4-D",1x,7,7,1,1.348,0.3,0.723245907,x
2,A90,"2,4-D",1x,8,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,1,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,2,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,3,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,4,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,5,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,6,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,7,1,0,0,0.9,1,x
2,A90,"2,4-D",3x,8,1,0,0,0.9,1,x
2,A91,Dicamba,1x,1,1,0,0,0.9,1,x
2,A91,Dicamba,1x,2,2,0,0.105,0.8,0.95774081,x
2,A91,Dicamba,1x,3,1,0,0,0.9,1,x
2,A91,Dicamba,1x,4,1,0,0,0.9,1,x
2,A91,Dicamba,1x,5,1,0,0,0.9,1,x
2,A91,Dicamba,1x,6,1,0,0,0.9,1,x
2,A91,Dicamba,1x,7,4,0,0.475,0.6,0.808827475,x
2,A91,Dicamba,1x,8,4,0,0.296,0.6,0.880869332,x
2,A91,Dicamba,3x,1,2,0,0.144,0.8,0.94204454,x
2,A91,Dicamba,3x,2,1,0,0,0.9,1,x
2,A91,Dicamba,3x,3,1,0,0,0.9,1,x
2,A91,Dicamba,3x,4,3,0,0.19,0.7,0.92353099,x
2,A91,Dicamba,3x,5,1,0,0,0.9,1,x
2,A91,Dicamba,3x,6,1,0,0,0.9,1,x
2,A91,Dicamba,3x,7,1,0,0,0.9,1,x
2,A91,Dicamba,3x,8,1,0,0,0.9,1,x
2,A91,"2,4-D",1x,1,7,1,0.709,0.3,0.714649852,x
2,A91,"2,4-D",1x,2,1,0,0,0.9,1,x
2,A91,"2,4-D",1x,3,1,0,0,0.9,1,x
2,A91,"2,4-D",1x,4,1,0,0,0.9,1,x
2,A91,"2,4-D",1x,5,1,0,0,0.9,1,x
2,A91,"2,4-D",1x,6,4,0,0.222,0.6,0.910651999,x
2,A91,"2,4-D",1x,7,6,1,0.578,0.4,0.767373222,x
2,A91,"2,4-D",1x,8,6,1,0.757,0.4,0.695331366,x
2,A91,"2,4-D",3x,1,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,2,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,3,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,4,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,5,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,6,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,7,1,0,0,0.9,1,x
2,A91,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A8,Dicamba,1x,1,1,0,0,0.9,1,x
3,A8,Dicamba,1x,2,1,0,0,0.9,1,x
3,A8,Dicamba,1x,3,2,0,0.079,0.8,0.971485292,x
3,A8,Dicamba,1x,4,1,0,0,0.9,1,x
3,A8,Dicamba,1x,5,4,0,0.189,0.6,0.931781267,x
3,A8,Dicamba,1x,6,3,0,0.098,0.7,0.964627324,x
3,A8,Dicamba,1x,7,3,0,0.183,0.7,0.933946941,x
3,A8,Dicamba,1x,8,2,0,0.089,0.8,0.967875835,x
3,A8,Dicamba,3x,1,1,0,0,0.9,1,x
3,A8,Dicamba,3x,2,1,0,0,0.9,1,x
3,A8,Dicamba,3x,3,2,0,0.133,0.8,0.951994225,x
3,A8,Dicamba,3x,4,1,0,0,0.9,1,x
3,A8,Dicamba,3x,5,1,0,0,0.9,1,x
3,A8,Dicamba,3x,6,2,0,0.114,0.8,0.958852193,x
3,A8,Dicamba,3x,7,1,0,0,0.9,1,x
3,A8,Dicamba,3x,8,1,0,0,0.9,1,x
3,A8,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A8,"2,4-D",1x,2,4,0,0.131,0.6,0.952716116,x
3,A8,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A8,"2,4-D",1x,4,4,0,0.402,0.6,0.854899838,x
3,A8,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A8,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A8,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A8,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A8,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A9,Dicamba,1x,1,1,0,0,0.9,1,x
3,A9,Dicamba,1x,2,1,0,0,0.9,1,x
3,A9,Dicamba,1x,3,3,0,0.185,0.7,0.928770815,x
3,A9,Dicamba,1x,4,1,0,0,0.9,1,x
3,A9,Dicamba,1x,5,1,0,0,0.9,1,x
3,A9,Dicamba,1x,6,1,0,0,0.9,1,x
3,A9,Dicamba,1x,7,1,0,0,0.9,1,x
3,A9,Dicamba,1x,8,3,0,0.132,0.7,0.949177014,x
3,A9,Dicamba,3x,1,1,0,0,0.9,1,x
3,A9,Dicamba,3x,2,1,0,0,0.9,1,x
3,A9,Dicamba,3x,3,1,0,0,0.9,1,x
3,A9,Dicamba,3x,4,1,0,0,0.9,1,x
3,A9,Dicamba,3x,5,1,0,0,0.9,1,x
3,A9,Dicamba,3x,6,1,0,0,0.9,1,x
3,A9,Dicamba,3x,7,1,0,0,0.9,1,x
3,A9,Dicamba,3x,8,1,0,0,0.9,1,x
3,A9,"2,4-D",1x,1,3,0,0.16,0.7,0.938396381,x
3,A9,"2,4-D",1x,2,5,1,0.344,0.5,0.867552219,x
3,A9,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A9,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A9,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A9,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A9,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A9,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A9,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A11,Dicamba,1x,1,4,0,0.591,0.6,0.806546645,x
3,A11,Dicamba,1x,2,3,0,0.307,0.7,0.899509002,x
3,A11,Dicamba,1x,3,3,0,0.272,0.7,0.91096563,x
3,A11,Dicamba,1x,4,3,0,0.127,0.7,0.958428805,x
3,A11,Dicamba,1x,5,4,0,0.228,0.6,0.925368249,x
3,A11,Dicamba,1x,6,1,0,0,0.9,1,x
3,A11,Dicamba,1x,7,5,1,0.357,0.5,0.88314239,x
3,A11,Dicamba,1x,8,1,0,0,0.9,1,x
3,A11,Dicamba,3x,1,1,0,0,0.9,1,x
3,A11,Dicamba,3x,2,1,0,0,0.9,1,x
3,A11,Dicamba,3x,3,1,0,0,0.9,1,x
3,A11,Dicamba,3x,4,1,0,0,0.9,1,x
3,A11,Dicamba,3x,5,1,0,0,0.9,1,x
3,A11,Dicamba,3x,6,1,0,0,0.9,1,x
3,A11,Dicamba,3x,7,1,0,0,0.9,1,x
3,A11,Dicamba,3x,8,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,6,4,0,0.222,0.6,0.927332242,x
3,A11,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A11,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A11,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A57,Dicamba,1x,1,1,0,0,0.9,1,x
3,A57,Dicamba,1x,2,1,0,0,0.9,1,x
3,A57,Dicamba,1x,3,4,0,0.207,0.6,0.918908331,x
3,A57,Dicamba,1x,4,,,,,,x
3,A57,Dicamba,1x,5,,,,,,x
3,A57,Dicamba,1x,6,,,,,,x
3,A57,Dicamba,1x,7,,,,,,x
3,A57,Dicamba,1x,8,,,,,,x
3,A57,Dicamba,3x,1,1,0,0,0.9,1,x
3,A57,Dicamba,3x,2,1,0,0,0.9,1,x
3,A57,Dicamba,3x,3,1,0,0,0.9,1,x
3,A57,Dicamba,3x,4,,,,,,x
3,A57,Dicamba,3x,5,,,,,,x
3,A57,Dicamba,3x,6,,,,,,x
3,A57,Dicamba,3x,7,,,,,,x
3,A57,Dicamba,3x,8,,,,,,x
3,A57,"2,4-D",1x,1,7,1,0.323,0.3,0.873465657,x
3,A57,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A57,"2,4-D",1x,3,5,1,0.18,0.5,0.929485505,x
3,A57,"2,4-D",1x,4,,,,,,x
3,A57,"2,4-D",1x,5,,,,,,x
3,A57,"2,4-D",1x,6,,,,,,x
3,A57,"2,4-D",1x,7,,,,,,x
3,A57,"2,4-D",1x,8,,,,,,x
3,A57,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A57,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A57,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A57,"2,4-D",3x,4,,,,,,x
3,A57,"2,4-D",3x,5,,,,,,x
3,A57,"2,4-D",3x,6,,,,,,x
3,A57,"2,4-D",3x,7,,,,,,x
3,A57,"2,4-D",3x,8,,,,,,x
3,A17,Dicamba,1x,1,1,0,0,0.9,1,x
3,A17,Dicamba,1x,2,1,0,0,0.9,1,x
3,A17,Dicamba,1x,3,3,0,0.092,0.7,0.964784689,x
3,A17,Dicamba,1x,4,1,0,0,0.9,1,x
3,A17,Dicamba,1x,5,1,0,0,0.9,1,x
3,A17,Dicamba,1x,6,2,0,0.241,0.8,0.907751196,x
3,A17,Dicamba,1x,7,3,0,0.163,0.7,0.937607656,x
3,A17,Dicamba,1x,8,3,0,0.255,0.7,0.902392345,x
3,A17,Dicamba,3x,1,1,0,0,0.9,1,x
3,A17,Dicamba,3x,2,1,0,0,0.9,1,x
3,A17,Dicamba,3x,3,1,0,0,0.9,1,x
3,A17,Dicamba,3x,4,1,0,0,0.9,1,x
3,A17,Dicamba,3x,5,1,0,0,0.9,1,x
3,A17,Dicamba,3x,6,1,0,0,0.9,1,x
3,A17,Dicamba,3x,7,1,0,0,0.9,1,x
3,A17,Dicamba,3x,8,1,0,0,0.9,1,x
3,A17,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A17,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A17,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A17,"2,4-D",1x,4,5,1,0.505,0.5,0.806698565,x
3,A17,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A17,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A17,"2,4-D",1x,7,4,0,0.162,0.6,0.937990431,x
3,A17,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A17,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A18,Dicamba,1x,1,1,0,0,0.9,1,x
3,A18,Dicamba,1x,2,5,1,0.356,0.5,0.882440353,x
3,A18,Dicamba,1x,3,1,0,0,0.9,1,x
3,A18,Dicamba,1x,4,1,0,0,0.9,1,x
3,A18,Dicamba,1x,5,5,1,0.454,0.5,0.850078428,x
3,A18,Dicamba,1x,6,1,0,0,0.9,1,x
3,A18,Dicamba,1x,7,5,1,0.246,0.5,0.918764963,x
3,A18,Dicamba,1x,8,1,0,0,0.9,1,x
3,A18,Dicamba,3x,1,1,0,0,0.9,1,x
3,A18,Dicamba,3x,2,1,0,0,0.9,1,x
3,A18,Dicamba,3x,3,1,0,0,0.9,1,x
3,A18,Dicamba,3x,4,1,0,0,0.9,1,x
3,A18,Dicamba,3x,5,1,0,0,0.9,1,x
3,A18,Dicamba,3x,6,1,0,0,0.9,1,x
3,A18,Dicamba,3x,7,1,0,0,0.9,1,x
3,A18,Dicamba,3x,8,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A18,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A18,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A20,Dicamba,1x,1,3,0,0.13,0.7,0.945748566,x
3,A20,Dicamba,1x,2,4,0,0.346,0.6,0.85560772,x
3,A20,Dicamba,1x,3,4,0,0.426,0.6,0.822222222,x
3,A20,Dicamba,1x,4,1,0,0,0.9,1,x
3,A20,Dicamba,1x,5,1,0,0,0.9,1,x
3,A20,Dicamba,1x,6,4,0,0.321,0.6,0.866040689,x
3,A20,Dicamba,1x,7,4,0,0.401,0.6,0.83265519,x
3,A20,Dicamba,1x,8,1,0,0,0.9,1,x
3,A20,Dicamba,3x,1,1,0,0,0.9,1,x
3,A20,Dicamba,3x,2,1,0,0,0.9,1,x
3,A20,Dicamba,3x,3,1,0,0,0.9,1,x
3,A20,Dicamba,3x,4,1,0,0,0.9,1,x
3,A20,Dicamba,3x,5,1,0,0,0.9,1,x
3,A20,Dicamba,3x,6,1,0,0,0.9,1,x
3,A20,Dicamba,3x,7,1,0,0,0.9,1,x
3,A20,Dicamba,3x,8,1,0,0,0.9,1,x
3,A20,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A20,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A20,"2,4-D",1x,3,6,1,0.258,0.4,0.892331768,x
3,A20,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A20,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A20,"2,4-D",1x,6,3,0,0.166,0.7,0.930725091,x
3,A20,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A20,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,3,2,0,0.183,0.8,0.923630673,x
3,A20,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A20,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A22,Dicamba,1x,1,3,0,0.208,0.7,0.91855115,x
3,A22,Dicamba,1x,2,4,0,0.161,0.6,0.936955458,x
3,A22,Dicamba,1x,3,5,1,0.203,0.5,0.920509055,x
3,A22,Dicamba,1x,4,1,0,0,0.9,1,x
3,A22,Dicamba,1x,5,5,1,0.697,0.5,0.727068037,x
3,A22,Dicamba,1x,6,1,0,0,0.9,1,x
3,A22,Dicamba,1x,7,1,0,0,0.9,1,x
3,A22,Dicamba,1x,8,1,0,0,0.9,1,x
3,A22,Dicamba,3x,1,1,0,0,0.9,1,x
3,A22,Dicamba,3x,2,1,0,0,0.9,1,x
3,A22,Dicamba,3x,3,1,0,0,0.9,1,x
3,A22,Dicamba,3x,4,1,0,0,0.9,1,x
3,A22,Dicamba,3x,5,1,0,0,0.9,1,x
3,A22,Dicamba,3x,6,1,0,0,0.9,1,x
3,A22,Dicamba,3x,7,1,0,0,0.9,1,x
3,A22,Dicamba,3x,8,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A22,"2,4-D",1x,7,2,0,0.167,0.8,0.934605972,x
3,A22,"2,4-D",1x,8,2,0,0.125,0.8,0.951052374,x
3,A22,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A22,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A23,Dicamba,1x,1,2,0,0.085,0.8,0.973944364,x
3,A23,Dicamba,1x,2,4,0,0.472,0.6,0.855314584,x
3,A23,Dicamba,1x,3,1,0,0,0.9,1,x
3,A23,Dicamba,1x,4,4,0,0.25,0.6,0.923365775,x
3,A23,Dicamba,1x,5,5,1,0.284,0.5,0.912943521,x
3,A23,Dicamba,1x,6,1,0,0,0.9,1,x
3,A23,Dicamba,1x,7,5,1,0.547,0.5,0.832324316,x
3,A23,Dicamba,1x,8,1,0,0,0.9,1,x
3,A23,Dicamba,3x,1,1,0,0,0.9,1,x
3,A23,Dicamba,3x,2,1,0,0,0.9,1,x
3,A23,Dicamba,3x,3,1,0,0,0.9,1,x
3,A23,Dicamba,3x,4,1,0,0,0.9,1,x
3,A23,Dicamba,3x,5,1,0,0,0.9,1,x
3,A23,Dicamba,3x,6,1,0,0,0.9,1,x
3,A23,Dicamba,3x,7,1,0,0,0.9,1,x
3,A23,Dicamba,3x,8,1,0,0,0.9,1,x
3,A23,"2,4-D",1x,1,5,1,0.297,0.5,0.908958541,x
3,A23,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A23,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A23,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A23,"2,4-D",1x,5,4,0,0.308,0.6,0.905586635,x
3,A23,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A23,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A23,"2,4-D",1x,8,5,1,0.788,0.5,0.758448923,x
3,A23,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A23,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A23,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A23,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A23,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A23,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A23,"2,4-D",3x,7,5,1,0.387,0.5,0.88137022,x
3,A23,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A27,Dicamba,1x,1,1,0,0,0.9,1,x
3,A27,Dicamba,1x,2,4,0,0.245,0.6,0.892696814,x
3,A27,Dicamba,1x,3,1,0,0,0.9,1,x
3,A27,Dicamba,1x,4,1,0,0,0.9,1,x
3,A27,Dicamba,1x,5,5,1,0.666,0.5,0.708310522,x
3,A27,Dicamba,1x,6,1,0,0,0.9,1,x
3,A27,Dicamba,1x,7,1,0,0,0.9,1,x
3,A27,Dicamba,1x,8,5,1,1.32,0.5,0.421876711,x
3,A27,Dicamba,3x,1,1,0,0,0.9,1,x
3,A27,Dicamba,3x,2,1,0,0,0.9,1,x
3,A27,Dicamba,3x,3,1,0,0,0.9,1,x
3,A27,Dicamba,3x,4,1,0,0,0.9,1,x
3,A27,Dicamba,3x,5,1,0,0,0.9,1,x
3,A27,Dicamba,3x,6,1,0,0,0.9,1,x
3,A27,Dicamba,3x,7,1,0,0,0.9,1,x
3,A27,Dicamba,3x,8,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,2,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,3,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,4,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A27,"2,4-D",1x,8,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A27,"2,4-D",3x,8,1,0,0,0.9,1,x
3,A31,Dicamba,1x,1,4,0,0.422,0.6,0.84520862,x
3,A31,Dicamba,1x,2,5,1,0.763,0.5,0.720128382,x
3,A31,Dicamba,1x,3,5,1,1.218,0.5,0.553232462,x
3,A31,Dicamba,1x,4,4,0,,0.6,,x
3,A31,Dicamba,1x,5,5,1,0.38,0.5,0.860614397,x
3,A31,Dicamba,1x,6,5,1,1.121,0.5,0.588812471,x
3,A31,Dicamba,1x,7,1,0,0,0.9,1,x
3,A31,Dicamba,1x,8,4,0,0.409,0.6,0.849977075,x
3,A31,Dicamba,3x,1,1,0,0,0.9,1,x
3,A31,Dicamba,3x,2,1,0,0,0.9,1,x
3,A31,Dicamba,3x,3,3,0,0.369,0.7,0.864649244,x
3,A31,Dicamba,3x,4,1,0,0,0.9,1,x
3,A31,Dicamba,3x,5,1,0,0,0.9,1,x
3,A31,Dicamba,3x,6,3,0,0.203,0.7,0.925538744,x
3,A31,Dicamba,3x,7,1,0,0,0.9,1,x
3,A31,Dicamba,3x,8,3,0,,0.7,,x
3,A31,"2,4-D",1x,1,1,0,0,0.9,1,x
3,A31,"2,4-D",1x,2,5,1,0.347,0.5,0.872718936,x
3,A31,"2,4-D",1x,3,4,0,0.169,0.6,0.938010087,x
3,A31,"2,4-D",1x,4,3,0,0.182,0.7,0.933241632,x
3,A31,"2,4-D",1x,5,1,0,0,0.9,1,x
3,A31,"2,4-D",1x,6,1,0,0,0.9,1,x
3,A31,"2,4-D",1x,7,1,0,0,0.9,1,x
3,A31,"2,4-D",1x,8,5,1,0.393,0.5,0.855845942,x
3,A31,"2,4-D",3x,1,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,2,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,3,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,4,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,5,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,6,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,7,1,0,0,0.9,1,x
3,A31,"2,4-D",3x,8,3,0,0.234,0.7,0.914167813,x
3,A34,Dicamba,1x,1,1,0,0,0.9,1,x
3,A34,Dicamba,1x,2,5,1,0.337,0.5,0.887591728,x
3,A34,Dicamba,1x,3,5,1,0.8,0.5,0.733155437,x
3,A34,Dicamba,1x,4,4,0,0.639,0.6,0.786857905,x
3,A34,Dicamba,1x,5,1,0,0,0.9,1,x
3,A34,Dicamba,1x,6,4,0,0.446,0.6,0.851234156,x
3,A34,Dicamba,1x,7,4,0,0.403,0.6,0.865577051,x
3,A34,Dicamba,1x,8,4,0,0.416,0.6,0.861240827,x
